sequence,RiverSensorX,RiverSensorY,RiverSensorZ,RiverSensorADC3
1011,-4134,-147,303,1220
1012,-4134,-144,342,1209
1013,-4137,-135,342,1240
1014,-4137,-135,414,1233
1015,-4077,-156,414,1178
1016,-4125,-156,342,1182
1017,-4125,-105,351,1209
1018,-4197,-117,351,1196
1019,-4197,-117,342,1122
1020,-4269,-120,342,1199
1021,-4329,-120,294,1198
1022,-4329,-84,294,1186
1023,-4380,-84,294,1170
1024,-4380,-84,192,1188
1025,-4401,-108,192,1195
1026,-4452,-108,234,1193
1027,-4452,-144,201,1235
1028,-4503,-135,201,1252
1029,-4503,-135,138,1259
1030,-4521,-111,138,1014
1031,-4572,-111,171,680
1032,-4572,-84,156,1157
1033,-4551,-69,156,1239
1034,-4551,-69,111,1247
1035,-4614,-105,111,1245
1036,-4590,-105,72,1257
1037,-4590,-141,132,1261
1038,-4635,-105,132,1239
1039,-4635,-105,96,1181
1040,-4578,-96,96,1047
1041,-4539,-96,87,1048
1042,-4539,-120,102,1150
1043,-4530,-162,102,1226
1044,-4530,-162,123,1280
1045,-4482,-171,123,1291
1046,-4440,-171,123,1290
1047,-4440,-171,90,1279
1048,-4416,-171,90,1273
1049,-4416,-171,105,1281
1050,-4401,-216,105,1276
1051,-4359,-216,114,1267
1052,-4359,-213,72,1221
1053,-4347,-165,72,1225
1054,-4347,-165,102,1253
1055,-4353,-156,102,1265
1056,-4323,-156,90,1275
1057,-4323,-144,30,1280
1058,-4344,-117,30,1280
1059,-4344,-117,90,1270
1060,-4323,-15,90,1267
1061,-4281,-15,138,1275
1062,-4281,6,81,1281
1063,-4269,57,81,1269
1064,-4269,57,141,1262
1065,-4239,81,141,1268
1066,-4272,81,114,1272
1067,-4272,81,159,1246
1068,-4239,63,159,1232
1069,-4239,63,183,1252
1070,-4251,48,183,1260
1071,-4275,48,183,1253
1072,-4275,63,192,1242
1073,-4272,15,192,1232
1074,-4272,15,198,1214
1075,-4314,-24,198,1213
1076,-4338,-24,147,1230
1077,-4338,6,243,1243
1078,-4350,-39,243,1242
1079,-4350,-39,198,1228
1080,-4419,-60,198,1205
1081,-4434,-60,147,1187
1082,-4434,-105,96,1192
1083,-4407,-81,96,1204
1084,-4407,-81,156,1221
1085,-4494,-84,156,1232
1086,-4512,-84,72,1240
1087,-4512,-69,120,1238
1088,-4518,-45,120,1224
1089,-4518,-45,102,1219
1090,-4536,-12,102,1209
1091,-4548,-12,81,1206
1092,-4548,-15,102,1212
1093,-4509,66,102,1220
1094,-4509,66,87,1226
1095,-4476,42,87,1229
1096,-4524,42,105,1239
1097,-4524,96,90,1244
1098,-4482,-39,90,1246
1099,-4482,-39,207,1246
1100,-4410,-60,207,1246
1101,-4422,-60,270,1243
1102,-4422,-60,183,1236
1103,-4416,-42,183,1233
1104,-4416,-42,240,1240
1105,-4407,-129,240,1244
1106,-4320,-129,261,1239
1107,-4320,-159,312,1249
1108,-4341,-192,312,1276
1109,-4341,-192,252,1278
1110,-4368,-213,252,1269
1111,-4314,-213,285,1266
1112,-4314,-267,252,1258
1113,-4290,-279,252,1265
1114,-4290,-279,261,1264
1115,-4371,-264,261,1254
1116,-4365,-264,225,1275
1117,-4365,-282,165,1270
1118,-4395,-228,165,1255
1119,-4395,-228,147,1262
1120,-4383,-243,147,1275
1121,-4365,-243,132,1266
1122,-4365,-198,162,1235
1123,-4416,-216,162,1227
1124,-4476,-216,111,1254
1125,-4476,-168,111,1239
1126,-4287,-168,96,1237
1127,-4287,-213,114,1234
1128,-4440,-90,114,1127
1129,-4512,-90,90,1063
1130,-4512,-102,90,1060
1131,-4380,-102,90,1085
1132,-4380,-69,123,1078
1133,-4497,-96,123,1046
1134,-4416,-96,120,1030
1135,-4416,0,120,1046
1136,-4476,0,156,1121
1137,-4476,-54,129,1179
1138,-4407,-30,129,1205
1139,-4416,-30,96,1230
1140,-4416,-57,96,1249
1141,-4398,-57,198,1248
1142,-4398,-21,105,1246
1143,-4377,-18,105,1243
1144,-4350,-18,222,1250
1145,-4350,-51,222,1251
1146,-4347,-51,147,1250
1147,-4347,-15,111,1250
1148,-4266,33,111,1252
1149,-4296,33,132,1253
1150,-4296,12,132,1253
1151,-4305,12,99,1252
1152,-4305,6,108,1256
1153,-4287,15,108,1253
1154,-4290,15,123,1249
1155,-4290,0,123,1247
1156,-4287,0,72,1250
1157,-4287,18,105,1256
1158,-4293,24,105,1261
1159,-4293,24,201,1261
1160,-4293,0,201,1262
1161,-4302,0,150,1260
1162,-4302,-12,120,1261
1163,-4308,3,120,1249
1164,-4332,3,129,1234
1165,-4332,-9,129,1219
1166,-4365,-9,141,1164
1167,-4365,-18,243,1107
1168,-4398,-42,243,1177
1169,-4398,-42,192,1241
1170,-4404,-57,192,1245
1171,-4443,-57,258,1251
1172,-4443,-30,231,1243
1173,-4428,-39,231,1238
1174,-4446,-39,174,1240
1175,-4446,-42,174,1256
1176,-4467,-42,189,1258
1177,-4467,-54,174,1245
1178,-4467,-33,174,1241
1179,-4518,-33,183,1257
1180,-4518,-24,183,1257
1181,-4476,-24,147,1263
1182,-4476,-33,120,1274
1183,-4515,-105,120,1265
1184,-4458,-105,150,1252
1185,-4458,-57,150,1247
1186,-4512,-57,90,1254
1187,-4512,-90,192,1256
1188,-4500,-90,192,1262
1189,-4491,-90,150,1264
1190,-4491,-66,150,1265
1191,-4518,-66,129,1264
1192,-4518,-81,63,1263
1193,-4479,-96,63,1260
1194,-4446,-96,123,1260
1195,-4446,-96,123,1255
1196,-4443,-96,90,1258
1197,-4443,-108,162,1267
1198,-4425,-141,162,1263
1199,-4353,-141,174,1243
1200,-4353,-135,174,1207
1201,-4380,-135,180,1175
1202,-4380,-162,216,1165
1203,-4380,-177,216,1167
1204,-4329,-177,327,1168
1205,-4329,-180,327,1113
1206,-4359,-180,222,944
1207,-4359,-198,258,599
1208,-4275,-186,258,211
1209,-4293,-186,252,96
1210,-4293,-171,252,102
1211,-4296,-171,285,112
1212,-4296,-168,270,167
1213,-4293,-165,270,665
1214,-4323,-165,240,1176
1215,-4323,-147,240,1232
1216,-4362,-147,258,1242
1217,-4362,-201,222,1208
1218,-4389,-153,222,1200
1219,-4365,-153,141,1211
1220,-4365,-153,141,1177
1221,-4416,-153,141,1203
1222,-4416,-177,132,1239
1223,-4422,-144,132,1247
1224,-4368,-144,78,1241
1225,-4368,-120,78,1250
1226,-4419,-120,36,1239
1227,-4419,-99,60,1228
1228,-4443,-30,60,1230
1229,-4422,-30,42,1231
1230,-4422,6,39,1233
1231,-4467,6,39,1227
1232,-4467,33,39,1218
1233,-4452,51,39,1226
1234,-4458,51,18,1231
1235,-4458,141,-51,1251
1236,-4560,141,-51,1188
1237,-4560,153,9,1198
1238,-4434,165,9,1236
1239,-4503,165,30,1235
1240,-4503,120,36,1238
1241,-4410,120,36,1221
1242,-4410,96,72,1254
1243,-4404,72,72,1254
1244,-4332,72,69,1227
1245,-4332,57,114,1201
1246,-4257,57,114,1227
1247,-4257,39,156,1220
1248,-4281,-57,156,1211
1249,-4245,-57,120,1187
1250,-4245,-57,249,1167
1251,-4251,-57,249,1173
1252,-4251,-90,216,1183
1253,-4191,-75,216,1179
1254,-4215,-75,147,1195
1255,-4215,-111,270,1204
1256,-4230,-111,270,1181
1257,-4230,-90,309,1157
1258,-4284,-111,309,1190
1259,-4290,-111,327,1231
1260,-4290,-78,318,1234
1261,-4362,-78,318,1213
1262,-4362,-60,330,1189
1263,-4404,-75,330,1169
1264,-4419,-75,318,1237
1265,-4419,-51,261,1236
1266,-4437,-51,261,1232
1267,-4437,-111,231,1234
1268,-4434,-96,231,1234
1269,-4536,-96,216,1257
1270,-4536,-24,210,1248
1271,-4533,-24,210,1239
1272,-4533,-9,201,1207
1273,-4578,9,201,1226
1274,-4554,9,132,1223
1275,-4554,3,105,1230
1276,-4560,3,105,1245
1277,-4560,-6,138,1242
1278,-4551,-18,138,1236
1279,-4524,-18,105,1236
1280,-4524,-36,12,1245
1281,-4446,-36,12,1246
1282,-4446,-51,45,1247
1283,-4473,-180,45,1247
1284,-4452,-180,54,1246
1285,-4452,-192,54,1253
1286,-4455,-192,54,1263
1287,-4455,-177,54,1269
1288,-4362,-216,54,1269
1289,-4380,-216,87,1266
1290,-4380,-225,171,1257
1291,-4224,-225,171,1247
1292,-4224,-210,123,1218
1293,-4311,-216,123,1216
1294,-4296,-216,240,1239
1295,-4296,-195,171,1246
1296,-4284,-195,171,1243
1297,-4284,-168,132,1245
1298,-4245,-153,132,1249
1299,-4263,-153,216,1253
1300,-4263,-75,285,1256
1301,-4272,-75,285,1260
1302,-4272,-39,225,1260
1303,-4311,-39,225,1256
1304,-4257,-39,285,1251
1305,-4257,-12,261,1251
1306,-4347,-12,261,1250
1307,-4347,-225,585,1248
1308,-4323,-129,585,1243
1309,-4320,-129,156,1173
1310,-4320,3,180,1136
1311,-4314,3,180,1199
1312,-4314,18,96,1236
1313,-4410,48,96,1240
1314,-4395,48,165,1215
1315,-4395,-33,150,1227
1316,-4410,-33,150,1236
1317,-4410,24,120,1236
1318,-4380,12,120,1235
1319,-4419,12,96,1233
1320,-4419,6,78,1222
1321,-4440,6,78,1220
1322,-4440,0,54,1221
1323,-4407,6,54,1225
1324,-4425,6,87,1227
1325,-4425,18,39,1224
1326,-4464,18,39,1222
1327,-4464,18,81,1221
1328,-4446,3,81,1216
1329,-4440,3,114,1213
1330,-4440,9,108,1211
1331,-4494,9,108,1222
1332,-4494,36,60,1232
1333,-4503,30,60,1216
1334,-4497,30,72,1208
1335,-4497,6,105,1223
1336,-4485,6,105,1228
1337,-4485,3,45,1221
1338,-4494,30,45,1178
1339,-4443,30,60,1207
1340,-4443,-12,111,1219
1341,-4464,-12,111,1214
1342,-4464,3,159,1202
1343,-4416,-24,159,1208
1344,-4404,-24,120,1222
1345,-4404,-84,180,1234
1346,-4386,-84,180,1230
1347,-4386,-165,231,1220
1348,-4380,-159,231,1218
1349,-4341,-159,267,1217
1350,-4341,-174,243,1215
1351,-4359,-174,243,1206
1352,-4359,-144,252,1187
1353,-4293,-126,252,1173
1354,-4290,-126,258,1159
1355,-4290,-180,207,1159
1356,-4338,-180,207,1165
1357,-4338,-129,231,1189
1358,-4320,-96,231,1221
1359,-4383,-96,192,1239
1360,-4383,-141,150,1241
1361,-4371,-141,150,1240
1362,-4371,-135,210,1226
1363,-4425,-111,210,1201
1364,-4416,-111,192,1163
1365,-4416,-108,114,1112
1366,-4485,-108,114,1077
1367,-4485,-75,189,1053
1368,-4515,-114,189,1037
1369,-4464,-114,150,1033
1370,-4464,-108,132,1045
1371,-4536,-108,132,1070
1372,-4536,-111,138,1097
1373,-4551,-111,138,1119
1374,-4548,-111,174,1133
1375,-4548,-96,165,1141
1376,-4509,-96,165,1139
1377,-4509,-81,192,1129
1378,-4509,-126,192,1114
1379,-4446,-126,147,1103
1380,-4446,-111,114,1092
1381,-4446,-111,114,1094
1382,-4446,-108,171,1108
1383,-4389,-117,171,1123
1384,-4353,-117,183,1145
1385,-4353,-84,192,1171
1386,-4311,-84,192,1201
1387,-4311,-102,123,1227
1388,-4302,-39,123,1240
1389,-4272,-39,102,1246
1390,-4272,-60,114,1249
1391,-4251,-60,114,1241
1392,-4251,-21,81,1223
1393,-4251,-9,81,1209
1394,-4293,-9,138,1211
1395,-4293,-6,78,1216
1396,-4251,-6,78,1224
1397,-4251,-30,102,1228
1398,-4284,-36,102,1237
1399,-4275,-36,81,1239
1400,-4275,-21,96,1215
1401,-4341,-21,96,1187
1402,-4341,-27,120,1185
1403,-4344,18,120,1192
1404,-4383,18,114,1184
1405,-4383,-30,87,1179
1406,-4437,-30,87,1188
1407,-4437,-66,87,1181
1408,-4452,33,87,1174
1409,-4428,33,108,1171
1410,-4428,0,81,1182
1411,-4434,0,81,1201
1412,-4434,-6,162,1208
1413,-4428,42,162,1198
1414,-4452,42,141,1189
1415,-4452,33,96,1189
1416,-4503,33,96,1175
1417,-4503,81,165,1168
1418,-4491,78,165,1176
1419,-4497,78,165,1198
1420,-4497,69,165,1207
1421,-4482,69,165,1205
1422,-4482,117,147,1200
1423,-4491,96,147,1197
1424,-4497,96,216,1197
1425,-4497,48,219,1206
1426,-4428,48,219,1208
1427,-4428,-42,240,1208
1428,-4512,-66,240,1202
1429,-4416,-66,201,1189
1430,-4416,-72,225,1169
1431,-4425,-72,225,1152
1432,-4425,-108,222,1144
1433,-4365,-96,222,1146
1434,-4398,-96,183,1142
1435,-4398,-171,252,1142
1436,-4383,-171,252,1143
1437,-4383,-171,267,1137
1438,-4350,-159,267,1124
1439,-4341,-159,270,1106
1440,-4341,-189,309,1149
1441,-4368,-189,309,1188
1442,-4368,-252,276,1188
1443,-4302,-219,276,1161
1444,-4311,-219,252,1142
1445,-4311,-267,252,1206
1446,-4326,-252,252,1235
1447,-4326,-252,225,1223
1448,-4386,-243,225,1231
1449,-4380,-243,225,1208
1450,-4380,-228,192,1179
1451,-4368,-228,192,1185
1452,-4368,-228,174,1218
1453,-4398,-213,174,1234
1454,-4380,-213,192,1224
1455,-4380,-156,201,1234
1456,-4638,-1197,201,1222
1457,-4638,-1197,1380,1228
1458,-4740,-393,1380,1212
1459,-4266,-393,105,1217
1460,-4266,-75,60,1195
1461,-4347,-75,60,1213
1462,-4347,-39,69,1170
1463,-4422,3,69,1161
1464,-4422,3,72,1197
1465,-4377,-18,72,1223
1466,-4383,-18,105,1240
1467,-4383,-24,105,1226
1468,-4311,-24,78,1177
1469,-4311,-27,123,1213
1470,-4416,-27,123,1156
1471,-4416,18,108,1229
1472,-4284,3,108,1226
1473,-4380,3,129,1202
1474,-4380,33,129,1206
1475,-4347,33,141,1221
1476,-4347,48,81,1220
1477,-4344,12,81,1227
1478,-4350,12,72,1229
1479,-4350,-6,72,1228
1480,-4275,-6,105,1191
1481,-4275,6,114,1227
1482,-4320,-33,114,1033
1483,-4272,-33,156,746
1484,-4272,-33,156,957
1485,-4332,-33,147,1182
1486,-4332,-15,96,1214
1487,-4305,18,96,1091
1488,-4332,18,156,971
1489,-4332,9,156,1068
1490,-4362,9,120,1150
1491,-4362,27,132,1177
1492,-4407,-6,132,1197
1493,-4434,-6,156,1215
1494,-4434,-24,156,1222
1495,-4443,-24,180,1219
1496,-4443,-9,147,1199
1497,-4476,-42,147,1170
1498,-4491,-42,183,1159
1499,-4491,-45,183,1171
1500,-4542,-45,141,1181
1501,-4542,-51,183,1193
1502,-4503,-75,183,1212
1503,-4515,-75,111,1224
1504,-4515,-117,111,1216
1505,-4539,-117,156,1211
1506,-4539,-234,150,1209
1507,-4524,-207,150,1208
1508,-4548,-207,174,1202
1509,-4548,-222,171,1197
1510,-4497,-222,171,1216
1511,-4497,-171,165,1240
1512,-4515,-195,165,1255
1513,-4434,-195,81,1237
1514,-4434,-168,150,1154
1515,-4524,-168,150,1058
1516,-4524,-144,156,1067
1517,-4386,-120,156,1147
1518,-4446,-120,129,1217
1519,-4446,-87,105,1257
1520,-4389,-87,105,1273
1521,-4389,-78,132,1273
1522,-4395,-96,132,1275
1523,-4266,-96,171,1262
1524,-4266,-144,225,1239
1525,-4350,-144,225,1228
1526,-4350,-102,138,1240
1527,-4296,-96,138,1245
1528,-4227,-96,222,1242
1529,-4227,-96,189,1250
1530,-4272,-96,189,1269
1531,-4272,-126,207,1280
1532,-4281,-45,207,1276
1533,-4281,-45,165,1270
1534,-4281,-42,258,1265
1535,-4275,-42,258,1261
1536,-4275,-66,201,1257
1537,-4320,-69,201,1255
1538,-4311,-69,183,1259
1539,-4311,-87,270,1260
1540,-4341,-87,270,1258
1541,-4341,-84,201,1260
1542,-4368,-96,201,1259
1543,-4359,-96,150,1243
1544,-4359,-69,147,1154
1545,-4362,-69,147,965
1546,-4362,-81,147,971
1547,-4401,-66,147,1173
1548,-4440,-66,123,1244
1549,-4440,-36,102,1245
1550,-4461,-36,102,1243
1551,-4461,-21,72,1245
1552,-4512,-24,72,1245
1553,-4554,-24,96,1239
1554,-4554,24,36,1235
1555,-4617,24,36,1232
1556,-4617,54,-12,1231
1557,-4614,66,-12,1221
1558,-4617,66,-21,1221
1559,-4617,114,0,1243
1560,-4596,114,0,1208
1561,-4596,132,-24,1210
1562,-4605,105,-24,1257
1563,-4548,105,-6,1245
1564,-4548,69,-39,1216
1565,-4536,69,-39,1190
1566,-4536,12,12,1194
1567,-4497,-15,12,1136
1568,-4437,-15,69,915
1569,-4437,-75,63,1141
1570,-4353,-75,63,1161
1571,-4353,-192,162,1209
1572,-4323,-201,162,1211
1573,-4281,-201,165,1193
1574,-4281,-237,189,1172
1575,-4266,-237,189,1161
1576,-4266,-225,240,1195
1577,-4233,-213,240,1220
1578,-4197,-213,222,1202
1579,-4197,-228,210,1168
1580,-4182,-228,210,1118
1581,-4182,-216,258,1069
1582,-4206,-192,258,1138
1583,-4218,-192,276,1170
1584,-4218,-165,231,1176
1585,-4266,-165,231,1190
1586,-4266,-165,267,1179
1587,-4275,-108,267,1188
1588,-4332,-108,243,1210
1589,-4332,-126,282,1233
1590,-4371,-126,282,1238
1591,-4371,-78,225,1211
1592,-4407,-36,225,1184
1593,-4443,-36,234,1150
1594,-4443,-36,225,1139
1595,-4482,-36,225,1122
1596,-4482,-12,210,1153
1597,-4533,-6,210,1183
1598,-4557,-6,162,1203
1599,-4557,-12,132,1211
1600,-4575,-12,132,1216
1601,-4575,-36,156,1220
1602,-4605,-45,156,1152
1603,-4722,-45,147,1014
1604,-4722,-57,69,1089
1605,-4683,-57,69,1180
1606,-4683,-90,72,1218
1607,-4704,-114,72,1200
1608,-4629,-114,111,1202
1609,-4629,-147,51,1188
1610,-4533,-147,51,1000
1611,-4533,-165,147,1068
1612,-4587,-216,147,1192
1613,-4422,-216,90,1190
1614,-4422,-198,114,1105
1615,-4467,-198,114,1133
1616,-4467,-159,165,1215
1617,-4254,-207,165,1231
1618,-4197,-207,201,1229
1619,-4197,-153,207,1208
1620,-4158,-153,207,1183
1621,-4158,-141,198,1176
1622,-4119,-102,198,1190
1623,-4083,-102,282,1206
1624,-4083,-126,345,1216
1625,-4059,-126,345,1198
1626,-4059,-66,201,1157
1627,-4113,-24,201,1132
1628,-4083,-24,240,1142
1629,-4083,24,183,1159
1630,-4182,24,183,1187
1631,-4182,12,210,1208
1632,-4287,0,210,1209
1633,-4323,0,141,1207
1634,-4323,18,147,1194
1635,-4425,18,147,1185
1636,-4425,-21,111,1211
1637,-4497,-27,111,1219
1638,-4515,-27,60,1216
1639,-4515,-9,21,1227
1640,-4590,-27,21,1180
1641,-4590,-27,42,1166
1642,-4578,-54,42,1120
1643,-4611,-54,36,1148
1644,-4611,-36,-33,1163
1645,-4578,-72,-33,1184
1646,-4578,-72,60,1204
1647,-4581,-30,60,1189
1648,-4608,-30,69,1149
1649,-4608,-45,30,1156
1650,-4575,-54,30,1192
1651,-4575,-54,132,1213
1652,-4455,-39,132,1224
1653,-4416,-39,156,1227
1654,-4416,-36,165,1217
1655,-4383,3,165,1227
1656,-4383,3,189,1234
1657,-4305,-12,189,1224
1658,-4224,-12,267,1220
1659,-4224,-9,174,1213
1660,-4236,-15,174,1184
1661,-4236,-15,189,1166
1662,-4209,-21,189,1150
1663,-4230,-21,231,1152
1664,-4230,-9,150,1159
1665,-4224,-45,150,1163
1666,-4224,-45,141,1169
1667,-4251,-27,141,1186
1668,-4365,-27,147,1207
1669,-4365,-69,123,1212
1670,-4389,-72,123,1219
1671,-4389,-72,114,1226
1672,-4398,-54,114,1230
1673,-4467,-54,120,1230
1674,-4467,-102,111,1231
1675,-4440,-102,111,1219
1676,-4440,-144,81,1208
1677,-4494,-144,81,1193
1678,-4500,-144,30,1176
1679,-4500,-192,78,1164
1680,-4497,-186,78,1175
1681,-4497,-186,111,1197
1682,-4494,-174,111,1214
1683,-4548,-174,183,1220
1684,-4548,-165,141,1220
1685,-4485,-162,141,1216
1686,-4485,-162,147,1213
1687,-4467,-129,147,1212
1688,-4491,-129,192,1209
1689,-4491,-117,156,1209
1690,-4458,-27,156,1213
1691,-4458,-27,165,1218
1692,-4407,-45,165,1219
1693,-4440,-45,192,1222
1694,-4440,12,147,1228
1695,-4494,-42,147,1229
1696,-4494,-42,138,1227
1697,-4539,-33,138,1217
1698,-4509,-33,81,1205
1699,-4509,3,69,1203
1700,-4515,-15,69,1204
1701,-4515,-15,45,1198
1702,-4533,0,45,1203
1703,-4557,0,138,1206
1704,-4557,21,81,1208
1705,-4500,18,81,1210
1706,-4500,18,132,1196
1707,-4458,-42,132,1188
1708,-4440,-42,156,1196
1709,-4440,-42,192,1191
1710,-4383,-87,192,1202
1711,-4383,-87,261,1211
1712,-4272,-171,261,1209
1713,-4245,-171,312,1204
1714,-4245,-216,312,1212
1715,-4191,-303,312,1215
1716,-4191,-303,300,1217
1717,-4137,-303,300,1213
1718,-4158,-303,342,1199
1719,-4158,-300,342,1219
1720,-4134,-303,342,1171
1721,-4134,-303,309,1156
1722,-4137,-258,309,1203
1723,-4212,-258,267,1198
1724,-4212,-246,240,1226
1725,-4197,-243,240,1242
1726,-4197,-243,222,1235
1727,-4275,-189,222,1233
1728,-4305,-189,156,1230
1729,-4305,-141,96,1222
1730,-4329,-54,96,1209
1731,-4329,-54,21,1239
1732,-4419,36,21,1231
1733,-4473,36,48,1237
1734,-4473,84,-39,1244
1735,-4521,123,-39,1243
1736,-4545,123,-81,1236
1737,-4545,192,-81,1231
1738,-4569,192,-81,1227
1739,-4569,255,-153,1231
1740,-4593,249,-153,1240
1741,-4596,249,-99,1233
1742,-4596,258,-99,1234
1743,-4659,258,-195,1248
1744,-4659,234,-222,1240
1745,-4602,234,-222,1241
1746,-4590,234,-117,1225
1747,-4590,183,-117,974
1748,-4635,183,-186,1195
1749,-4635,168,-195,1214
1750,-4587,162,-195,1234
1751,-4569,162,-135,1187
1752,-4569,87,-135,1206
1753,-4494,87,-33,1217
1754,-4494,24,69,1108
1755,-4416,-18,69,1086
1756,-4341,-18,90,1154
1757,-4341,-39,90,1215
1758,-4281,-39,114,1200
1759,-4281,-90,201,1172
1760,-4245,-126,201,1196
1761,-4158,-126,285,1216
1762,-4158,-189,285,1203
1763,-4137,-189,363,1182
1764,-4137,-165,351,1197
1765,-4095,-219,351,1192
1766,-4113,-219,429,1189
1767,-4113,-204,429,1179
1768,-4161,-204,390,1197
1769,-4161,-267,480,1023
1770,-4191,-225,480,1164
1771,-4257,-225,483,1203
1772,-4257,-210,483,1237
1773,-4296,-210,462,1229
1774,-4296,-171,441,1200
1775,-4425,-111,441,1214
1776,-4464,-111,372,1235
1777,-4464,-81,372,1241
1778,-4614,-81,330,1197
1779,-4614,-39,330,1211
1780,-4614,-30,330,1178
1781,-4644,-30,276,1074
1782,-4644,-9,276,1127
1783,-4758,-9,234,1208
1784,-4758,15,183,1167
1785,-4797,-18,183,1185
1786,-4752,-18,147,1205
1787,-4752,-18,147,1214
1788,-4752,-18,183,1218
1789,-4752,-60,114,1206
1790,-4761,-150,114,1226
1791,-4770,-150,150,1219
1792,-4770,-249,150,1206
1793,-4692,-249,96,1206
1794,-4692,-1224,1500,1202
1795,-5682,-744,1500,1212
1796,-3648,-744,336,1207
1797,-3648,-216,336,1207
1798,-4647,-216,267,1215
1799,-4647,-165,87,1215
1800,-4005,-201,87,1225
1801,-3774,-201,207,1163
1802,-3774,-267,210,451
1803,-3903,-267,210,832
1804,-3903,-252,222,1167
1805,-3735,-120,222,1224
1806,-3807,-120,225,1229
1807,-3807,-102,207,1241
1808,-3837,-102,207,1170
1809,-3837,27,150,1169
1810,-3873,9,150,1226
1811,-3963,9,90,1202
1812,-3963,84,120,1174
1813,-4041,84,120,1217
1814,-4041,129,45,1242
1815,-4143,195,45,1253
1816,-4293,195,18,1235
1817,-4293,222,-51,1236
1818,-4395,222,-51,1214
1819,-4395,285,-42,1172
1820,-4512,255,-42,1195
1821,-4596,255,-81,1223
1822,-4596,222,-150,1211
1823,-4644,222,-150,1192
1824,-4644,222,-66,1219
1825,-4683,174,-66,1198
1826,-4725,174,-15,1194
1827,-4725,129,-39,1219
1828,-4701,129,-39,1216
1829,-4701,81,87,1117
1830,-4662,24,87,1180
1831,-4647,24,96,1176
1832,-4647,-39,192,1197
1833,-4644,-39,192,1191
1834,-4644,-96,258,1186
1835,-4497,-102,258,1197
1836,-4440,-102,327,1191
1837,-4440,-120,345,1154
1838,-4434,-120,345,1150
1839,-4434,-129,318,1182
1840,-4398,-108,318,1201
1841,-4401,-108,258,1216
1842,-4401,-72,282,1224
1843,-4458,-72,282,1224
1844,-4458,-15,156,1218
1845,-4425,21,156,1207
1846,-4410,21,156,1202
1847,-4410,33,90,1198
1848,-4434,51,90,1195
1849,-4434,51,78,1192
1850,-4455,48,78,1167
1851,-4434,48,54,1189
1852,-4434,51,30,1201
1853,-4434,48,30,1204
1854,-4434,48,-42,1222
1855,-4377,-99,-42,1229
1856,-4395,-99,-39,1212
1857,-4395,-84,-60,1199
1858,-4416,-108,-60,1112
1859,-4416,-108,60,1140
1860,-4389,-198,60,1156
1861,-4362,-198,21,1200
1862,-4362,-204,129,1217
1863,-4365,-273,129,1216
1864,-4365,-273,156,1188
1865,-4284,-252,156,1195
1866,-4305,-252,192,1141
1867,-4305,-306,345,1137
1868,-4311,-372,345,1154
1869,-4311,-372,363,1169
1870,-4272,-351,363,1164
1871,-4347,-351,441,1185
1872,-4347,-363,498,1199
1873,-4290,-315,498,1182
1874,-4290,-315,498,1195
1875,-4329,-336,498,1202
1876,-4296,-336,510,1211
1877,-4296,-267,492,1215
1878,-4344,-282,492,1223
1879,-4344,-282,456,1212
1880,-4389,-204,456,1219
1881,-4455,-204,342,1200
1882,-4455,-159,270,1200
1883,-4458,-132,270,1180
1884,-4458,-132,171,1176
1885,-4533,-102,171,1179
1886,-4500,-102,123,1188
1887,-4500,-57,78,1202
1888,-4629,-9,78,1190
1889,-4629,-9,-24,1209
1890,-4539,-24,-24,1230
1891,-4587,-24,-48,1216
1892,-4587,30,-141,1210
1893,-4503,60,-141,1215
1894,-4503,60,-177,1208
1895,-4512,30,-177,1213
1896,-4503,30,-168,1216
1897,-4503,63,-144,1222
1898,-4422,48,-144,1209
1899,-4422,48,-99,1188
1900,-4368,69,-99,1189
1901,-4329,69,-66,1160
1902,-4329,33,3,1177
1903,-4383,129,3,1195
1904,-4383,129,3,1197
1905,-4140,21,3,1179
1906,-4179,21,69,1181
1907,-4179,54,60,1115
1908,-4086,42,60,1152
1909,-4056,42,81,1108
1910,-4056,24,81,1111
1911,-4068,24,180,1164
1912,-4068,6,141,1168
1913,-4116,-24,141,1151
1914,-4116,-24,222,1145
1915,-4116,-51,222,1106
1916,-4182,-51,234,1129
1917,-4182,-108,207,1154
1918,-4287,-90,207,1149
1919,-4305,-90,210,1144
1920,-4305,-75,210,1157
1921,-4389,-75,225,1174
1922,-4389,-105,234,1155
1923,-4443,-105,234,1115
1924,-4482,-105,198,1142
1925,-4482,-72,198,1183
1926,-4539,-72,105,1203
1927,-4539,-57,201,1210
1928,-4560,-36,201,1209
1929,-4569,-36,141,1203
1930,-4569,-63,141,1204
1931,-4623,-63,102,1194
1932,-4623,0,78,1170
1933,-4632,42,78,1167
1934,-4668,42,54,1165
1935,-4668,99,54,1154
1936,-4686,99,36,1158
1937,-4686,102,60,1157
1938,-4710,120,60,1165
1939,-4695,120,87,1167
1940,-4695,162,0,1160
1941,-4740,162,0,1164
1942,-4740,171,96,1160
1943,-4764,117,96,1189
1944,-4695,117,96,1168
1945,-4695,93,114,1181
1946,-4689,93,114,1172
1947,-4689,51,90,1151
1948,-4614,-39,90,1149
1949,-4494,-39,207,1139
1950,-4494,-87,249,1082
1951,-4383,-87,249,1115
1952,-4383,-159,381,1143
1953,-4383,-273,381,1156
